OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
262902,Rutgers University-Newark,Newark,NJ,Northeast,19,2.6,Graduate,Public,Large City,No,74.09,1088,No,8887,15.996,27.96,20.669,15.332,14.184,53.13,43.33,65.05,34.5829486,43.3595,65.661
263200,Seton Hall University,South Orange,NJ,Northeast,18.5,3.6,Graduate,Private nonprofit,Suburb,No,78.23,1244,No,5822,32.634,60.646,25.161,12.3,9.912,25.96,50.73,71.58,27.8962002,63.4275,68.441
263900,Stevens Institute of Technology,Hoboken,NJ,Northeast,25,1.7,Graduate,Private nonprofit,Suburb,No,53.06,1415,No,3787,37.211,70.591,27.183,12.439,15.374,17.66,59.93,87.72,15.4943935,117.032,98.159
934500,Stockton University,Galloway,NJ,Northeast,17.5,4.2,Graduate,Public,Suburb,No,77.31,1108,No,8825,21.404,30.721,9.225,7.402,9.963,39.9,63.07,73.75,40.4008132,52.591,51.729
264200,The College of New Jersey,Ewing,NJ,Northeast,21,1.3,Graduate,Public,Suburb,No,51.25,1240,No,7039,28.245,35.502,12.917,10.556,10.903,17.78,50.77,86.46,20.5225653,106.39,65.481
265100,Eastern New Mexico University-Main Campus,Portales,NM,Rockies & Southwest,10.5,7.9,Graduate,Public,Town,No,50.6,1051,No,3129,8.961,17.897,4.683,5.992,7.109,33.01,26.67,36.15,45.5861747,28.573,33.395
265400,New Mexico Institute of Mining and Technology,Socorro,NM,Rockies & Southwest,11.87,6,Graduate,Public,Town,No,96.58,1263,No,1190,14.836,22.878,6.469,10.615,8.842,33.16,46.3,54.07,26.2910798,39.182,64.65
266300,University of New Mexico-Main Campus,Albuquerque,NM,Rockies & Southwest,13.377,8.8,Graduate,Public,Large City,No,96.34,1101,No,15776,14.424,19.351,6.425,14.196,9.462,35.8,44.13,53.9,41.0344389,27.972,41.674
265700,New Mexico State University-Main Campus,Las Cruces,NM,Rockies & Southwest,10.5,10.3,Graduate,Public,Suburb,No,62.67,1050,No,11107,10.428,19.76,4.923,10.868,8.977,45.67,36.54,51.08,43.62587,23.951,36.683
266600,Adelphi University,Garden City,NY,Northeast,19.5,2.4,Graduate,Private nonprofit,Suburb,No,74.61,1162,No,5076,30.14,53.535,25.437,14.277,12.839,27.24,53.82,72.58,35.4206501,51.854,65.38
288500,Albany College of Pharmacy and Health Sciences,Albany,NY,Northeast,25,0.6,Graduate,Private nonprofit,Small City,No,75.19,1238,No,683,29.799,50.326,26.196,17.196,9.337,26.57,74.43,74.65,21.6981132,79.148,119.112
266800,Alfred University,Alfred,NY,Northeast,18.25,5.1,Graduate,Private nonprofit,Town,No,64.11,1102,No,1572,22.685,50.643,9.813,10.997,6.608,42.27,69.21,60.74,24.5049505,54.9055,49.126
270800,Barnard College,New York,NY,Northeast,16.25,0.9,Bachelors,Private nonprofit,Large City,No,13.6,1447,No,2744,33.122,77.758,41.997,29.073,14.167,14.03,23.26,90,15.565032,66.094,71.678
268100,Canisius College,Buffalo,NY,Northeast,19.5,3.8,Graduate,Private nonprofit,Large City,No,76.02,1152,No,1957,18.602,39.217,15.879,9.045,8.41,31.18,61.09,68.94,23.0550285,65.323,53.395
268500,Cazenovia College,Cazenovia,NY,Northeast,17,8.2,Bachelors,Private nonprofit,Town,No,72.18,1003,No,747,19.231,51.761,10.851,11.582,7.303,47.9,80.14,57.74,29.7029703,44.904,46.087
269900,Clarkson University,Potsdam,NY,Northeast,24.205,1.9,Graduate,Private nonprofit,Town,No,77.99,1259,No,2867,29.522,69.456,17.498,13.224,11.114,23.27,67.41,75.62,15.2870992,90.321,81.358
270100,Colgate University,Hamilton,NY,Northeast,15,0.7,Graduate,Private nonprofit,Town,No,27.47,1404,No,3032,27.775,75,39.249,26.145,12.086,11.21,20.3,90.87,18.0751174,76.732,76.267
270700,Columbia University in the City of New York,New York,NY,Northeast,19.25,1.7,Graduate,Private nonprofit,Large City,No,6.66,1517,No,8148,22.823,79.75,40.491,102.187,19.66,22.72,18.61,96.21,25.0490517,31.3105,89.871
271000,Cooper Union for the Advancement of Science and Art,New York,NY,Northeast,12.988,3.6,Graduate,Private nonprofit,Large City,No,17.51,1422,No,806,11.218,61.775,12.638,27.505,12.513,26.02,16.69,79.44,18.6440678,38.048,64.16
271100,Cornell University,Ithaca,NY,Northeast,13.108,0.9,Graduate,Private nonprofit,Small City,No,10.71,1480,No,14741,37.042,75.204,31.549,31.051,15.241,16.22,32.81,95.36,15.4164018,75.11,91.176
727300,CUNY Bernard M Baruch College,New York,NY,Northeast,9.5,2.2,Graduate,Public,Large City,No,40.71,1268,No,15456,2.264,13.569,6.587,10.719,12.178,49.15,8.47,72.53,51.0776362,20.8245,67.136
268700,CUNY Brooklyn College,Brooklyn,NY,Northeast,9.332,4.5,Graduate,Public,Large City,No,49.74,1105,No,14054,3.067,13.802,4.128,10.818,11.923,54.42,10.46,54.49,47.6190476,19.9565,54.322
268800,CUNY City College,New York,NY,Northeast,9.5,3.6,Graduate,Public,Large City,No,50.54,1164,No,11967,2.805,13.667,4.61,20.092,12.493,54.67,9.68,59.72,45.9653179,20.074,55.741
268900,CUNY Hunter College,New York,NY,Northeast,9.481,3.1,Graduate,Public,Large City,No,40.48,1259,No,16921,2.158,13.219,5.702,11.917,12.214,49.69,8.55,55.89,46.9446738,22.326,55.713
269300,CUNY John Jay College of Criminal Justice,New York,NY,Northeast,8.736,4.2,Graduate,Public,Large City,No,37.43,1093,No,13324,2.699,13.549,3.861,12.302,11.422,56.93,9.78,50.63,48.4925789,19.475,50.491
702200,CUNY Lehman College,Bronx,NY,Northeast,8.5,5.5,Graduate,Public,Large City,No,47.01,1020,No,12087,2.614,13.704,3.904,11.972,11.218,55.16,16.47,53.18,51.9319563,17.797,51.661
269000,CUNY Queens College,Queens,NY,Northeast,9,4.1,Graduate,Public,Large City,No,53.49,1122,No,15735,3.469,13.768,4.769,10.76,11.635,46.85,10.02,53.37,46.9033531,20.8,54.742
475900,CUNY York College,Jamaica,NY,Northeast,7.5,4.9,Graduate,Public,Large City,No,52.76,960,No,6283,3.985,13.948,3.706,11.592,11.131,47.92,7.24,31.56,49.5918367,19.735,49.722
271200,D'Youville College,Buffalo,NY,Northeast,20.5,2.1,Graduate,Private nonprofit,Large City,No,83.07,1064,No,1431,21.211,38.79,20.126,11.364,8.03,31.47,67.25,59.59,27.0886076,47.229,53.68
271800,Elmira College,Elmira,NY,Northeast,23.5,5.5,Graduate,Private nonprofit,Small City,No,83.13,1103,No,713,21.44,48.133,16.526,11.742,5.484,36.78,77.2,67.78,26.8398268,65.605,53.878
272200,Fordham University,Bronx,NY,Northeast,21,2.3,Graduate,Private nonprofit,Large City,No,52.53,1334,No,9099,38.147,71.388,28.778,23.173,14.28,18.27,44.65,83.17,17.6408451,97.877,74.578
272800,Hamilton College,Clinton,NY,Northeast,15.5,0.4,Bachelors,Private nonprofit,Suburb,No,18.41,1462,No,1901,22.107,72.19,36.593,29.779,11.577,17.89,33.75,90.6,13.2850242,83.853,74.34
272900,Hartwick College,Oneonta,NY,Northeast,19.5,4,Bachelors,Private nonprofit,Town,No,93.1,1107,No,1199,24.316,60.479,20.988,13.679,7.953,37.47,61.02,58,27.0868825,64.836,50.184
273100,Hobart William Smith Colleges,Geneva,NY,Northeast,23.25,2.1,Graduate,Private nonprofit,Town,No,61.84,1279,No,1812,35.764,74.375,26.962,16.382,8.537,20.61,62.44,76.79,12.5,111.824,62.98
273700,Iona College,New Rochelle,NY,Northeast,18.973,5.8,Graduate,Private nonprofit,Suburb,No,85.95,1107,No,2667,30.234,54.052,21.012,9.883,10.022,30.69,53.61,59.75,31.347729,61.619,68.17
274800,Le Moyne College,Syracuse,NY,Northeast,19.5,2.6,Graduate,Private nonprofit,Suburb,No,74.74,1165,No,2674,22.948,49.194,16.425,11.519,8.766,30.09,58.84,78.29,22.2900763,74.353,59.538
275100,Long Island University,Brookville,NY,Northeast,19.5,5.3,Graduate,Private nonprofit,Suburb,No,85.01,1194,No,6000,26.069,50.591,24.644,12.865,12.263,21.49,37.44,44.34,35.6356968,27.459,52.757
276900,Marymount Manhattan College,New York,NY,Northeast,17.7,6.1,Bachelors,Private nonprofit,Large City,No,88.18,1109,No,1662,38.757,59.167,23.946,13.409,8.59,26.22,65.7,57.98,22.6371062,58.699,48.321
277200,Mercy College,Dobbs Ferry,NY,Northeast,16.22,7,Graduate,Private nonprofit,Suburb,No,81.96,1025,No,6409,15.093,29.754,16.25,7.301,9.49,51.88,57.19,48.17,41.8695229,27.1735,49.292
277500,Molloy College,Rockville Centre,NY,Northeast,25,2.4,Graduate,Private nonprofit,Suburb,No,74.14,1172,No,3401,27.037,46.531,23.506,12.502,10.871,28.43,63.62,72.86,35.2982456,60.092,71.986
277800,Mount Saint Mary College,Newburgh,NY,Northeast,21.5,4.6,Graduate,Private nonprofit,Small City,No,90.17,1080,No,1780,25.57,47.103,18.238,9.034,8.887,30.25,69.75,60.49,37.1513944,63.9085,59.665
270300,College of Mount Saint Vincent,Bronx,NY,Northeast,20,7.3,Graduate,Private nonprofit,Large City,No,92.68,1002,No,2235,20.025,51.24,18.02,8.362,8.918,50.29,76.11,62.67,41.0183876,34.712,55.82
2066200,The New School,New York,NY,Northeast,15,5.4,Graduate,Private nonprofit,Large City,No,69.1,1269,No,6339,44.43,71.907,33.788,15.786,11.989,16.53,29.68,69.13,19.4401244,42.5785,53.981
278500,New York University,New York,NY,Northeast,18.7,1.7,Graduate,Private nonprofit,Large City,No,21.09,1458,No,27276,38.569,73.759,40.242,34.174,15.475,18.31,27.37,87.78,21.4884345,51.9655,76.04
278800,Niagara University,Niagara University,NY,Northeast,21.5,4.1,Graduate,Private nonprofit,Suburb,No,92.41,1118,No,2719,19.635,47.384,14.425,8.025,9.228,27.56,58.87,77.36,24.1515391,65.545,52.279
278200,New York Institute of Technology,Old Westbury,NY,Northeast,17.221,2.6,Graduate,Private nonprofit,Suburb,No,74.68,1190,No,3414,20.6,49.465,34.7,18.024,12.204,38.77,47.75,50,32.9654158,39.414,58.013
279000,Nyack College,New York,NY,Northeast,17.5,8.9,Graduate,Private nonprofit,Large City,No,97.32,965,No,1171,18.142,38.589,12.364,10.107,7.051,56.24,65.96,42.92,37.394958,25.6755,44.409
279100,Pace University,New York,NY,Northeast,18.073,3.8,Graduate,Private nonprofit,Large City,No,82.87,1163,No,7710,30.268,63.709,21.797,10.369,12.427,26.24,49.33,58.51,29.4117647,55.332,65.697
279800,Pratt Institute-Main,Brooklyn,NY,Northeast,22.25,4.5,Graduate,Private nonprofit,Large City,No,65.94,1245,No,3101,47.438,69.497,36.915,18.234,11.271,17.33,36.04,71.25,19.2577733,67.9635,52.211
280300,Rensselaer Polytechnic Institute,Troy,NY,Northeast,21,1.3,Graduate,Private nonprofit,Small City,No,57.26,1410,No,6265,33.937,73.816,29.389,18.147,13.112,17.26,46.92,86.92,13.7450199,96.9755,93.416
280500,Roberts Wesleyan College,Rochester,NY,Northeast,18.75,3.1,Graduate,Private nonprofit,Suburb,No,75.81,1146,No,1197,24.462,45.599,14.893,9.068,6.454,34.49,65.43,58.98,27.2030651,53.3445,45.184
280600,Rochester Institute of Technology,Rochester,NY,Northeast,22.25,2.9,Graduate,Private nonprofit,Suburb,No,73.86,1341,No,12489,34.822,61.063,24.288,20.586,10.551,28.12,58.4,71.44,19.4684529,69.191,66.28
289400,University of Rochester,Rochester,NY,Northeast,19,1,Graduate,Private nonprofit,Small City,No,35.43,1429,No,6299,31.34,75.19,24.381,30.38,12.851,16.46,47.99,85.82,18.6765615,62.874,68.335
281700,St Bonaventure University,Saint Bonaventure,NY,Northeast,20.5,3.5,Graduate,Private nonprofit,Town,No,76.31,1151,No,1803,23.606,50.646,14.681,8.091,6.575,28.09,80.89,73.79,18.6440678,79.1455,57.837
282000,St. Francis College,Brooklyn Heights,NY,Northeast,15.4,7.4,Graduate,Private nonprofit,Large City,No,84.52,964,No,2637,13.499,32.776,11.563,8.958,8.833,44.91,40.49,53.92,41.1428571,34.236,52.124
282900,St Lawrence University,Canton,NY,Northeast,23.25,2.2,Graduate,Private nonprofit,Town,No,47.26,1301,No,2256,27.003,73.045,24.377,17.759,10.207,21.03,57.9,79.83,13.1897712,84.8305,58.201
283200,St. Thomas Aquinas College,Sparkill,NY,Northeast,16,7.8,Graduate,Private nonprofit,Suburb,No,86.84,1036,No,1095,20.826,47.572,13.73,8.964,9.005,22.87,35.84,60.52,31.6666667,61.972,58.103
281300,Sarah Lawrence College,Bronxville,NY,Northeast,19,2.2,Graduate,Private nonprofit,Suburb,No,54.63,1333,No,1290,36.442,74.123,29.796,21.734,10.229,13.54,36.92,72.47,10.7843137,87.665,50.801
281400,Skidmore College,Saratoga Springs,NY,Northeast,15,2,Graduate,Private nonprofit,Suburb,No,32.17,1324,No,2574,28.57,74.14,35.553,22.009,10.12,15.78,30.35,86.19,14.8314607,78.8435,63.726
282500,St. Joseph's University-New York,Brooklyn,NY,Northeast,17.75,3.8,Graduate,Private nonprofit,Large City,No,70.67,1120,No,3879,15.725,35.122,18.661,8.879,9.147,34.07,58.05,70.36,37.574124,48.2135,56.804
282100,Saint John Fisher College,Rochester,NY,Northeast,19.5,1.6,Graduate,Private nonprofit,Suburb,No,68.41,1161,No,2679,29.24,49.242,21.358,11.872,8.684,26.66,70.29,71.81,25.2199414,73.1915,56.461
282300,St. John's University-New York,Queens,NY,Northeast,19.429,4.3,Graduate,Private nonprofit,Large City,No,75.07,1198,No,10350,27.21,55.877,21.448,11.914,12.415,23.76,33.1,64.36,31.6455696,50.6045,65.736
285500,SUNY College of Technology at Canton,Canton,NY,Northeast,12,6.4,Bachelors,Public,Town,No,83.01,1029,No,3033,13.832,23.026,4.498,10.082,6.822,53.98,69.88,40.91,36.9809203,35.63,39.969
285600,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,NY,Northeast,11,11.1,Bachelors,Public,Town,No,80,1010,No,2073,16.421,25.633,4.672,11.623,6.721,47.4,59.83,43.21,32.8976035,42.165,40.3
285800,Farmingdale State College,Farmingdale,NY,Northeast,11.25,3.4,Graduate,Public,Suburb,No,60.16,1075,No,9462,9.002,16.856,5.637,10.189,8.418,33.08,39.45,53.2,39.7044004,40.4615,61.646
285900,SUNY Morrisville,Morrisville,NY,Northeast,12,10.7,Bachelors,Public,Rural,No,76.72,973,No,2418,18.436,27.687,4.913,13.715,6.434,56.2,68.61,37.87,35.0614645,37.974,41.739
283500,SUNY at Albany,Albany,NY,Northeast,15.531,4.4,Graduate,Public,Small City,No,57.15,1177,No,13051,18.355,26.563,6.957,13.97,9.904,41.16,55.8,65,30.0894266,43.412,59.745
283600,Binghamton University,Vestal,NY,Northeast,15,1.9,Graduate,Public,Suburb,No,43.03,1376,No,14300,20.703,28.01,8.267,12.038,10.035,26.61,42.76,81.72,24.8382625,61.401,72.98
283700,University at Buffalo,Buffalo,NY,Northeast,14.08,2.8,Graduate,Public,Suburb,No,66.95,1230,No,22059,19.262,26.958,9.323,15.66,10.664,32.71,43.8,75.11,28.0619112,46.678,62.022
283800,Stony Brook University,Stony Brook,NY,Northeast,15,2,Graduate,Public,Suburb,No,48.91,1337,No,17962,16.119,26.27,10.321,18.899,12.468,34.98,35.54,76.28,36.1408882,36.5045,66.678
285100,SUNY College of Environmental Science and Forestry,Syracuse,NY,Northeast,13,0.6,Graduate,Public,Small City,No,60.17,1237,No,1714,21.413,29.68,5.609,19.457,8.799,27.1,46.14,77.2,20.4255319,68.412,52.901
1167800,SUNY Polytechnic Institute,Utica,NY,Northeast,13,2.7,Graduate,Public,Suburb,No,73.3,1177,No,2097,14.133,23.194,6.137,13.137,9.553,40.79,48.47,53.6,30.5241521,46.601,57.011
284100,SUNY Brockport,Brockport,NY,Northeast,15.509,3.8,Graduate,Public,Town,No,58.11,1089,No,6239,16.532,24.34,5.459,11.605,7.639,41.44,64.95,65.81,31.529559,43.5185,48.926
284200,SUNY Buffalo State,Buffalo,NY,Northeast,13.635,10.1,Graduate,Public,Large City,No,80.07,960,No,7207,13.785,23.111,4.39,12.099,7.954,55.39,57.88,40.41,34.0175953,32.331,45.426
284300,SUNY Cortland,Cortland,NY,Northeast,17.75,3.5,Graduate,Public,Town,No,52.2,1164,No,6243,19.273,25.585,5.713,10.068,6.876,30.79,66.21,67.31,27.0909697,72.219,53.711
284400,SUNY at Fredonia,Fredonia,NY,Northeast,15.25,4.5,Graduate,Public,Town,No,72.25,1112,No,3829,14.378,23.327,4.253,12.34,7.186,43.47,71.07,62.45,22.8167592,59.673,45.313
284500,SUNY College at Geneseo,Geneseo,NY,Northeast,15.5,1.3,Graduate,Public,Town,No,61.36,1234,No,4820,19.371,26.266,5.216,11.171,7.723,26.03,51.3,78.13,18.6387435,77.511,56.241
284600,State University of New York at New Paltz,New Paltz,NY,Northeast,15,2.7,Graduate,Public,Suburb,No,62.02,1187,No,6445,17.123,25.615,5.604,11.536,7.441,35.73,50.4,75.86,31.6942149,48.878,52.374
284700,SUNY Oneonta,Oneonta,NY,Northeast,15,2.6,Graduate,Public,Town,No,62.95,1034,No,6178,18.223,25.628,4.947,9.798,6.915,34.32,59.19,75.61,25.7740586,72.278,51.984
284800,SUNY College at Oswego,Oswego,NY,Northeast,16.75,4.4,Graduate,Public,Town,No,68.9,1112,No,6623,15.719,24.97,5.377,10.995,7.258,43.32,62.47,64.83,27.8181818,50.0045,49.223
679100,SUNY at Purchase College,Purchase,NY,Northeast,15.818,7.2,Graduate,Public,Suburb,No,73.7,1213,No,3528,17.701,27.991,5.941,13.643,7.503,36.86,50.84,61.29,24.137931,49.8145,45.289
710900,SUNY College at Old Westbury,Old Westbury,NY,Northeast,12,3.9,Graduate,Public,Suburb,No,53.08,1015,No,4543,10.182,19.786,4.993,10.3,9.061,50.18,34.1,48.8,39.3885949,30.996,50.921
284900,SUNY College at Plattsburgh,Plattsburgh,NY,Northeast,15,2.8,Graduate,Public,Town,No,61.03,1078,No,4603,15.691,25.786,5.382,11.657,7.162,39.56,59.47,67.31,31.3716614,50.769,48.339
285300,SUNY Maritime College,Throggs Neck,NY,Northeast,18.25,2.2,Graduate,Public,Large City,No,72.71,1153,No,1508,19.607,26.864,7.956,10.562,7.473,22.86,45.99,72.21,21.4828897,85.119,84.443
288900,Union College,Schenectady,NY,Northeast,21.5,1.4,Bachelors,Private nonprofit,Small City,No,41.26,1339,No,2035,33.2,69.879,32.968,21.862,11.247,13.7,46.05,85.79,13.003663,113.111,71.055
289500,Vassar College,Poughkeepsie,NY,Northeast,17.771,0.6,Bachelors,Private nonprofit,Suburb,No,24.54,1456,No,2421,27.499,75.203,36.085,33.308,11.788,22.67,41.53,87.61,14.1843972,71.1945,62.332
746800,School of Visual Arts,New York,NY,Northeast,21.5,2,Graduate,Prviate for-profit,Large City,No,71.53,1205,No,3192,48.384,65.272,38.659,16.255,4.094,17.07,29.04,71.53,25.5344418,47.824,50.066
290300,Yeshiva University,New York,NY,Northeast,14,2.2,Graduate,Private nonprofit,Large City,No,67.41,1288,No,2619,39.536,64.05,22.774,18.597,12.606,15.13,20.96,76.8,14.3859649,63.623,64.628
290600,Appalachian State University,Boone,NC,South,16,3.6,Graduate,Public,Town,No,79.51,1181,No,17990,13.989,19.661,6.78,7.59,8.29,28.72,45.33,72.69,25.0086356,56.1005,45.602
290800,Barton College,Wilson,NC,South,14.993,7.9,Graduate,Private nonprofit,Town,No,42.44,1030,No,1041,23.005,46.539,13.297,8.042,5.958,42.16,77.09,51.89,35.009311,38.256,43.613
291000,Belmont Abbey College,Belmont,NC,South,15.25,7.1,Bachelors,Private nonprofit,Suburb,No,80.1,1085,No,1429,21.329,31.943,10.317,5.688,5.344,30.52,55.21,46.05,27.3698264,56.211,42.947
647700,Cabarrus College of Health Sciences,Concord,NC,South,12.25,0.5,Graduate,Private nonprofit,Small City,No,35.38,1036,No,451,17.242,23.513,12.329,11.908,7.389,32.57,62.19,65.22,36.9918699,42.481,53.146
291300,Campbell University,Buies Creek,NC,South,16.5,3.5,Graduate,Private nonprofit,Town,No,81.29,1115,No,3696,26.169,51.131,17.103,13.053,8.822,33.87,46.53,55.57,31.120332,41.354,49.601
291400,Catawba College,Salisbury,NC,South,14.486,6.5,Bachelors,Private nonprofit,Suburb,No,52.12,1038,No,1312,18.702,44.235,23.325,10.062,7.121,37.37,63.7,55.52,29.9236641,48.93,43.015
291600,Chowan University,Murfreesboro,NC,South,14.25,25.9,Bachelors,Private nonprofit,Town,No,67.36,891,No,1098,16.716,37.161,9.794,5.441,7.11,71.9,81.83,31.26,37.0405278,25.41,35.704
291800,Davidson College,Davidson,NC,South,17.513,0.7,Bachelors,Private nonprofit,Suburb,No,20,1402,No,1979,21.042,70.744,23.291,19.989,11.047,16.22,18.56,93.03,15.7738095,80.076,71.671
292000,Duke University,Durham,NC,South,12.5,0.3,Graduate,Private nonprofit,Large City,No,7.74,1530,No,6650,32.459,77.846,30.356,70.393,16.663,13.88,17.99,95.52,13.4588564,61.56,93.115
292300,East Carolina University,Greenville,NC,South,18,5.1,Graduate,Public,Small City,No,87.92,1100,No,21766,16.55,22.301,7.407,11.977,8.561,32.9,48.81,65.21,26.4602804,51.027,47.403
292600,Elizabeth City State University,Elizabeth City,NC,South,13.078,12.9,Graduate,Public,Town,Yes,74.83,929,No,1784,3.704,12.754,2.678,9.116,7.714,66.02,65.13,43.14,37.4570447,23.286,35.274
292700,Elon University,Elon,NC,South,18.25,1.2,Graduate,Private nonprofit,Suburb,No,71.7,1258,No,6291,38.122,52.587,30.531,17.855,9.401,9.21,27.07,82.77,9.0909091,112.797,64.238
292800,Fayetteville State University,Fayetteville,NC,South,15.52,11.6,Graduate,Public,Small City,Yes,79.38,948,No,5061,6.969,16.623,2.775,7.54,8.478,53.53,53.58,36.32,40.8954101,23.815,36.409
292900,Gardner-Webb University,Boiling Springs,NC,South,16.75,3.7,Graduate,Private nonprofit,Town,No,77.95,1074,No,2059,20.776,45.333,12.14,8.058,6.797,44.97,59.13,56.07,35.4704413,36.4855,42.248
293000,Greensboro College,Greensboro,NC,South,15,10.4,Graduate,Private nonprofit,Large City,No,77.61,1008,No,639,16.992,30.302,9.988,6.877,5.36,43.74,65.2,33.52,31.5978456,38.1,41.936
293100,Guilford College,Greensboro,NC,South,17.5,9,Graduate,Private nonprofit,Large City,No,78.01,1059,No,1262,23.055,53.479,12.03,9.406,6.237,38.49,54.62,48.72,26.3227513,37.7145,42.015
293300,High Point University,High Point,NC,South,19,4.4,Graduate,Private nonprofit,Small City,No,77.05,1182,No,4608,39.475,54.296,25.01,10.969,7.85,9.98,41.86,68.88,14.7786947,111.649,48.534
293600,Johnson C Smith University,Charlotte,NC,South,19.226,14.7,Graduate,Private nonprofit,Large City,Yes,49.2,883,No,1248,20.792,33.444,11.992,8.618,6.467,74.29,82.65,43.73,36.4417178,26.404,37.073
293900,Lees-McRae College,Banner Elk,NC,South,12,6.9,Bachelors,Private nonprofit,Rural,No,73.29,1068,No,834,23.347,43.437,8.223,7.017,5.233,48,68.16,43.52,40.1384083,42.683,39.051
294200,Livingstone College,Salisbury,NC,South,19.5,30.6,Bachelors,Private nonprofit,Suburb,Yes,68.95,847,No,845,17.593,28.312,13.585,5.337,5.442,84.04,91.93,27.81,39.2180095,20,30.521
294500,Meredith College,Raleigh,NC,South,20.5,4.1,Graduate,Private nonprofit,Large City,No,71.62,1111,No,1493,24.362,50.39,18.982,11.771,7.619,32.33,62.5,63.69,21.9948849,61.7795,43.646
294600,Methodist University,Fayetteville,NC,South,12.5,12,Graduate,Private nonprofit,Small City,No,75.88,1050,No,1419,32.681,55.751,17.552,11.159,7.202,37.73,52.86,39.16,32.068654,38.8885,45.768
294800,Montreat College,Montreat,NC,South,14.903,8.8,Graduate,Private nonprofit,Suburb,No,71.2,1047,No,823,23.643,40.841,11.988,4.822,5.617,40.2,67.45,33.98,30.3370787,43.222,42.166
294900,University of Mount Olive,Mount Olive,NC,South,20,7.5,Graduate,Private nonprofit,Town,No,61.91,1011,No,2154,15.883,32.055,10.014,3.968,6.679,47.01,67.34,45.61,43.2506887,30.1715,42.366
290500,North Carolina A & T State University,Greensboro,NC,South,20.5,9.1,Graduate,Public,Large City,Yes,56.71,1041,No,10798,10.563,18.348,6.735,7.631,8.745,56.3,73.37,52.08,28.0862182,32,41.157
290700,University of North Carolina at Asheville,Asheville,NC,South,14.5,5.8,Graduate,Public,Small City,No,79.42,1185,No,3206,12.551,20.127,6.635,9.484,8.255,35.07,44.77,62.42,21.8398412,44.221,42.027
297400,University of North Carolina at Chapel Hill,Chapel Hill,NC,South,13,1.4,Graduate,Public,Small City,No,25,1393,No,19261,12.469,24.22,13.786,27.996,12.795,22.86,23.56,90.74,19.9371352,58.193,61.915
297500,University of North Carolina at Charlotte,Charlotte,NC,South,16.889,4.4,Graduate,Public,Large City,No,79.53,1200,No,23852,17.634,23.478,7.711,9.256,9.886,35.92,48.83,65.18,28.4007255,44.089,52.252
297600,University of North Carolina at Greensboro,Greensboro,NC,South,16.279,5.3,Graduate,Public,Large City,No,87.54,1093,No,15696,11.629,19.179,6.411,9.534,8.6,48.21,56.22,58.68,31.2764505,37.092,44.195
295000,North Carolina Central University,Durham,NC,South,21.4,8.2,Graduate,Public,Large City,Yes,87.42,937,No,5476,14.332,24.075,6.532,10.924,8.423,59.76,70.22,51.68,32.8661995,27.183,36.546
297200,North Carolina State University at Raleigh,Raleigh,NC,South,17.5,2,Graduate,Public,Large City,No,46.22,1343,No,24671,16.411,24.202,11.16,15.681,11.096,19.5,36.98,83.9,19.2916738,64.9,61.353
295100,North Carolina Wesleyan College,Rocky Mount,NC,South,17.195,11.2,Graduate,Private nonprofit,Small City,No,47.59,938,No,1596,16.679,44.53,10.227,5.106,6.134,52.36,72.94,31.45,46.7706013,24.995,41.989
298400,University of North Carolina Wilmington,Wilmington,NC,South,15.75,3.1,Graduate,Public,Small City,No,67.97,1226,No,14326,19.136,24.837,7.605,8.47,8.608,26.72,41.95,73.52,25.8978452,52.65,49.739
295300,William Peace University,Raleigh,NC,South,15,9.8,Bachelors,Private nonprofit,Large City,No,61.39,1053,No,769,26.031,47.624,15.676,4.895,5.803,46.91,93.7,38.14,29.3680297,35.829,41.828
295400,University of North Carolina at Pembroke,Pembroke,NC,South,15.094,10.2,Graduate,Public,Town,No,91.38,1012,No,6347,10.792,15.952,3.257,6.403,7.462,52.51,59.25,42.48,36.563133,31.2,39.279
295500,Pfeiffer University,Misenheimer,NC,South,12.5,5.3,Graduate,Private nonprofit,Rural,No,75.84,1008,No,808,32.342,44.387,13.152,9.609,6.915,50.84,79.6,43,33.3333333,39.008,42.121
295700,Queens University of Charlotte,Charlotte,NC,South,19.393,3.2,Graduate,Private nonprofit,Large City,No,68.43,1150,No,1637,27.026,49.48,12.984,9.355,7.051,26.31,67.74,57.49,21.9033233,53.5915,52.88
2280900,Mid-Atlantic Christian University,Elizabeth City,NC,South,9.5,17.3,Bachelors,Private nonprofit,Town,No,43.12,1004,No,150,20.709,30.542,9.293,6.894,4.979,52.53,65.66,38.3,35.042735,34.5655,33.581
296800,Saint Augustine's University,Raleigh,NC,South,14.75,29.4,Bachelors,Private nonprofit,Large City,Yes,67.33,842,No,953,19.095,32.073,13.052,4.547,5.719,74.64,81.98,19.1,34.5368917,22.1615,33.718
296000,Salem College,Winston-Salem,NC,South,20.228,4.4,Graduate,Private nonprofit,Small City,No,84.63,1061,No,456,18.339,44.461,8.916,9.135,5.941,55.25,69.49,66,32.731377,35.899,41.578
