OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
575400,Rowan-Cabarrus Community College,Salisbury,NC,South,9.408,8.7,Associates,Public,Suburb,No,NA,NA,No,4413,2.602,11.038,1.169,5.698,5.746,30.76,0,29.17,47.2423147,18.92,29.593
296800,Saint Augustine's University,Raleigh,NC,South,14.75,29.4,Bachelors,Private nonprofit,Large City,Yes,67.33,842,No,953,19.095,32.073,13.052,4.547,5.719,74.64,81.98,19.1,34.5368917,22.1615,33.718
296000,Salem College,Winston-Salem,NC,South,20.228,4.4,Graduate,Private nonprofit,Small City,No,84.63,1061,No,456,18.339,44.461,8.916,9.135,5.941,55.25,69.49,66,32.731377,35.899,41.578
296200,Shaw University,Raleigh,NC,South,17.5,25.1,Graduate,Private nonprofit,Large City,Yes,70.56,NA,No,1151,23.809,29.686,15.467,5.678,4.747,74.62,79.9,18.7,40.0547445,21.406,32.549
1179900,Paul Mitchell the School-Fayetteville,Fayetteville,NC,South,9.5,11.3,Certificate,Prviate for-profit,Small City,No,NA,NA,No,168,18.01,22.985,8.891,3.561,NA,68.94,60.98,69.05,43.9624854,23.5855,18.461
154001,St. Andrews University,Laurinburg,NC,South,9.5,13.1,Graduate,Private nonprofit,Town,No,60.86,NA,No,862,24.731,44.686,11.036,5.848,4.787,41.4,64.52,32.68,36.6834171,39.516,41.711
296400,Southeastern Community College,Whiteville,NC,South,5.5,13.4,Associates,Public,Rural,No,NA,NA,No,852,3.418,11.61,0.832,9.851,5.791,40.14,0,44.29,47.1731449,14.9795,26.317
846600,Southwestern Community College,Sylva,NC,South,7.2,9.9,Associates,Public,Town,No,NA,NA,No,1449,5.67,11.405,1.338,7.375,5.572,31.76,5.72,44.51,44.1964286,21.3725,29.352
990300,Vance-Granville Community College,Henderson,NC,South,5.25,11.7,Associates,Public,Town,No,NA,NA,No,1817,3.283,10.976,0.868,5.694,5.046,31.86,0,39.66,51.5343915,17.595,28.265
297800,Wake Forest University,Winston-Salem,NC,South,19.5,0.6,Graduate,Private nonprofit,Small City,No,31.98,NA,No,5438,32.845,74.135,34.812,30.251,11.942,9.23,19.72,88.66,11.9680851,94.263,74.968
484400,Wake Technical Community College,Raleigh,NC,South,7.844,11.6,Associates,Public,Suburb,No,NA,NA,No,18658,6.767,11.193,2.14,6.016,5.583,29.82,40.54,27.64,38.4034126,24.587,37.589
297900,Warren Wilson College,Swannanoa,NC,South,9.5,7.6,Graduate,Private nonprofit,Suburb,No,84.84,1220,No,625,24.696,52.526,13.863,11.36,5.663,39.94,59.92,41.88,20.4013378,44.436,30.703
298000,Wayne Community College,Goldsboro,NC,South,5.5,4.7,Associates,Public,Small City,No,NA,NA,No,2625,5.129,10.751,1.365,9.825,5.262,36.8,0,48.2,47.3909324,21.064,29.705
298200,Western Piedmont Community College,Morganton,NC,South,3.75,13.2,Associates,Public,Small City,No,NA,NA,No,1147,4.508,14.058,1.06,7.814,5.496,37.8,0,40.74,46.0982659,22.002,29.721
298300,Wilkes Community College,Wilkesboro,NC,South,6,16.5,Associates,Public,Town,No,NA,NA,No,1359,2.323,10.578,0.962,8.637,5.185,31.5,2.86,38.12,48.4243698,21.928,29.517
484500,Wilson Community College,Wilson,NC,South,9.5,14.7,Associates,Public,Town,No,NA,NA,No,995,11.631,17.363,0.704,5.582,5.457,29.07,10.95,29.03,50.929368,17.419,27.713
298500,Wingate University,Wingate,NC,South,12,4,Graduate,Private nonprofit,Suburb,No,73.27,NA,No,2671,20.827,49.769,12.652,8.874,8.053,40.54,58.59,49.49,28.7864534,57.9595,46.233
3570300,Carolina Christian College,Winston Salem,NC,South,10,8.5,Bachelors,Private nonprofit,Small City,No,NA,NA,No,62,7.323,14.6,5.553,1.395,1.25,70,82,100,NA,13.895,NA
298600,Winston-Salem State University,Winston-Salem,NC,South,18.5,11.2,Graduate,Public,Small City,Yes,72.52,971,No,4560,12.415,20.382,3.887,9.121,8.323,64.82,72.19,50,35.3559871,28.5515,38.584
298100,Western Carolina University,Cullowhee,NC,South,15.656,5.2,Graduate,Public,Town,No,48.48,1129,No,10387,13.924,18.462,3.902,7.402,7.859,35.98,51.15,63.63,32.9004329,46.182,43.366
869408,Rasmussen University-North Dakota,Fargo,ND,Midwest,12.139,7.8,Graduate,Prviate for-profit,Small City,No,NA,NA,No,619,19.746,23.022,17.801,5.435,5.881,48.14,81.21,42.31,47.5742783,25.1235,35.667
298800,Bismarck State College,Bismarck,ND,Midwest,6.75,5.9,Bachelors,Public,Small City,No,NA,NA,No,2783,9.756,13.476,5.059,8.91,6.33,16.26,27.2,47.69,27.2327044,55.668,49.499
298900,Dickinson State University,Dickinson,ND,Midwest,12.749,6.6,Graduate,Public,Town,No,98.62,1031,No,1171,12.673,17.708,6.961,9.877,6.935,26.19,43,36.26,30.5301645,58.846,48.098
1040600,Josef's School of Hair Skin & Body-Grand Forks,Grand Forks,ND,Midwest,6.938,16.6,Certificate,Prviate for-profit,Small City,No,NA,NA,No,39,15.01,17.521,11.19,5.298,NA,37.66,57.14,82.35,30.8724832,27.728,23.911
299000,University of Jamestown,Jamestown,ND,Midwest,16.484,4.7,Graduate,Private nonprofit,Town,No,71.9,1088,No,900,19.603,34.565,9.987,9.633,6.729,28.08,68.61,55.02,28.2296651,77.8115,49.05
299100,Lake Region State College,Devils Lake,ND,Midwest,7.1,10.8,Associates,Public,Town,No,NA,NA,No,609,9.927,15.396,4.142,6.146,6.554,12.56,15.29,46.8,33.7164751,37.8575,38.844
299200,University of Mary,Bismarck,ND,Midwest,18.5,3,Graduate,Private nonprofit,Rural,No,71.68,1143,No,2178,18.572,30.194,17.139,7.759,7.741,18.8,54.17,58.67,17.8683386,77.856,55.72
299300,Mayville State University,Mayville,ND,Midwest,12,8.4,Graduate,Public,Rural,No,53.03,1065,No,880,13.856,18.727,6.452,8.618,6.116,24.94,42.12,30.77,30.1619433,47.272,42.211
299400,Minot State University,Minot,ND,Midwest,12,6.3,Graduate,Public,Town,No,77.33,1070,No,2288,12.205,16.896,6.434,7.717,7.449,22.14,38.29,54.6,34.7174164,51.7865,45.458
300500,University of North Dakota,Grand Forks,ND,Midwest,15.611,2.8,Graduate,Public,Small City,No,86.75,1163,No,9219,16.966,23.119,12.847,16.447,8.968,17.9,45.74,61.11,19.1217343,78.651,57.299
299600,North Dakota State College of Science,Wahpeton,ND,Midwest,8.72,11,Associates,Public,Town,No,NA,NA,No,1793,11.084,15.205,4.037,8.597,6.817,22.14,37.96,47.6,23.8985314,51.056,46.94
299500,Dakota College at Bottineau,Bottineau,ND,Midwest,7.929,15.8,Associates,Public,Rural,No,NA,NA,No,457,10.49,15.179,3.618,8.489,5.022,25.84,30.02,25.37,39.8496241,31.97,41.738
299700,North Dakota State University-Main Campus,Fargo,ND,Midwest,16.75,2.6,Graduate,Public,Small City,No,94.1,1150,No,10311,16.998,22.201,9.817,10.213,9.348,20.49,54.33,62.33,17.2780797,80.195,56.246
300700,Williston State College,Williston,ND,Midwest,5.635,16,Associates,Public,Town,No,NA,NA,No,707,10.416,16.919,1.658,11.677,7.078,22.85,18.6,37.93,42.1195652,39.111,38.942
1205900,Trinity Bible College and Graduate School,Ellendale,ND,Midwest,12.835,10.2,Graduate,Private nonprofit,Rural,No,100,1095,No,146,18.817,28.799,10.351,8.525,3.874,54.34,85.55,45.9,31.9327731,36.727,35.04
2242900,United Tribes Technical College,Bismarck,ND,Midwest,9.856,31.1,Bachelors,Private nonprofit,Suburb,No,NA,NA,No,325,2.778,12.422,10.001,8.643,5.949,76.04,0,9.68,34.6801347,9.746,18.348
300800,Valley City State University,Valley City,ND,Midwest,12,7.3,Graduate,Public,Town,No,80.6,1030,No,1004,11.676,18.712,5.738,11.985,6.177,19.55,40.09,44.91,26.2476895,59.878,45.429
3079000,ETI Technical College,Niles,OH,Midwest,14.2,10,Associates,Prviate for-profit,Suburb,No,NA,NA,No,121,-0.407,20.017,9.768,6.047,3,78.95,47.37,87.5,58.5858586,15.256,27.927
962105,Herzing University-Akron,Akron,OH,Midwest,11.855,8.4,Bachelors,Private nonprofit,Suburb,No,91.6,NA,No,502,22.397,29.02,15.784,3.688,5.876,83.5,90.14,33.33,52.0903265,18.321,33.093
312300,University of Akron Main Campus,Akron,OH,Midwest,16,7.4,Graduate,Public,Small City,No,73.04,1118,No,12095,17.945,24.604,8.854,10.436,10.276,29.35,42.74,48.19,36.3649786,44.867,43.796
312301,University of Akron Wayne College,Orrville,OH,Midwest,16,7.4,Associates,Public,Rural,No,89.23,1046,No,661,10.075,14.26,7.246,8.54,7.607,16.01,18.26,10.74,36.3649786,44.867,43.796
301100,Art Academy of Cincinnati,Cincinnati,OH,Midwest,15,14.6,Graduate,Private nonprofit,Large City,No,30.81,NA,No,224,24.564,44.864,19.169,5.944,5.157,57.08,82.55,48,30.7692308,48.389,34.536
3117000,Ashland County-West Holmes Career Center,Ashland,OH,Midwest,3.666,8.5,Certificate,Public,Rural,No,NA,NA,No,37,8.975,12.562,5.36,6.166,NA,69.09,63.64,91.67,61.7647059,20.216,31.891
301200,Ashland University,Ashland,OH,Midwest,19.5,4.1,Graduate,Private nonprofit,Town,No,74.35,1105,No,2462,20.974,33.775,20.062,11.148,6.959,27.84,55.33,62.09,40.89444,10.702,48.165
3051400,Auburn Career Center,Concord Twp,OH,Midwest,6.365,16.9,Certificate,Public,Rural,No,NA,NA,No,202,20.083,21.03,7.261,7.458,NA,32.47,29.9,63.5,56.2043796,20.153,33.435
648700,Aultman College of Nursing and Health Sciences,Canton,OH,Midwest,14.5,3.8,Bachelors,Private nonprofit,Small City,No,61.98,1105,No,346,22.217,28.163,18.503,10.429,6.645,51.15,72.46,25,52.4017467,29.546,59.279
301400,Baldwin Wallace University,Berea,OH,Midwest,25,3.8,Graduate,Private nonprofit,Suburb,No,69.82,1176,No,2843,25.361,48.655,16.226,13.153,8.205,32.29,84.31,70.11,31.8088737,56.96,49.644
994100,Belmont College,St Clairsville,OH,Midwest,5.498,13.1,Associates,Public,Rural,No,NA,NA,No,549,5.99,10.242,3.484,5.134,5.02,38.67,27.45,24.48,50.8943089,26.8435,32.219
301600,Bluffton University,Bluffton,OH,Midwest,21.5,5,Graduate,Private nonprofit,Town,No,60.51,NA,No,675,23.407,48.205,9.899,9.201,5.456,36.06,73.24,55.05,32.7231121,60.399,44.911
301801,Bowling Green State University-Firelands,Huron,OH,Midwest,17.5,6.8,Associates,Public,Rural,No,NA,NA,No,1211,14.502,17.973,5.63,5.405,7.539,24.64,29.53,11.38,30.3294847,63.845,45.56
301800,Bowling Green State University-Main Campus,Bowling Green,OH,Midwest,17.5,6.8,Graduate,Public,Town,No,75.3,1142,No,13342,18.558,24.529,9.451,9.073,9.648,25.35,54.06,62.13,30.3294847,63.845,45.56
267808,Bryant & Stratton College-Parma,Parma,OH,Midwest,9.5,14.3,Bachelors,Prviate for-profit,Suburb,No,NA,NA,No,765,15.177,22.631,22.109,4.947,5.315,82.35,87.53,8.2,53.7855334,15.184,30.246
2073300,Buckeye Hills Career Center,Rio Grande,OH,Midwest,6.083,8.2,Certificate,Public,Rural,No,NA,NA,No,145,6.785,12.362,5.681,9.833,NA,77.78,57.41,49.53,57.8231293,20.4145,35.25
2192100,Butler Technology and Career Development Schools,Monroe,OH,Midwest,6.396,10.4,Certificate,Public,Suburb,No,NA,NA,No,384,27.137,30.822,11.579,7.255,NA,24.1,23.87,77.19,51.5850144,28.2245,45.138
2140700,Canton City Schools Adult Career and Technical Education,Canton,OH,Midwest,9.5,15,Certificate,Public,Small City,No,76.92,NA,No,78,19.101,25.435,8.725,12.375,NA,63.27,74.15,81.82,55.6451613,15.873,29.713
302300,Capital University,Columbus,OH,Midwest,21,4.1,Graduate,Private nonprofit,Suburb,No,74.06,NA,No,2226,20.02,47.719,14.029,9.86,8.35,29.07,85.62,60.23,27.5147929,61.2,49.133
302400,Case Western Reserve University,Cleveland,OH,Midwest,22.125,1.5,Graduate,Private nonprofit,Large City,No,30.27,1445,No,5360,34.214,69.526,27.673,32.736,12.102,13.78,52.46,85.49,10.8512629,94,78.33
302500,Cedarville University,Cedarville,OH,Midwest,17.5,1.7,Graduate,Private nonprofit,Town,No,59.33,1251,No,3566,22.817,42.318,17.197,9.041,7.948,18.64,46.12,73.76,12.6559715,78.221,49.074
1104600,Central Ohio Technical College,Newark,OH,Midwest,6.819,8.1,Associates,Public,Suburb,No,NA,NA,No,1918,9.99,13.729,3.701,5.909,6.54,29.66,24.18,24.1,50.3195816,27.213,35.184
1224800,Central School of Practical Nursing,Independence,OH,Midwest,8.916,5.7,Certificate,Private nonprofit,Suburb,No,NA,NA,No,85,18.607,23.252,4.107,5.9,NA,64.08,81.55,58.94,53.2374101,18.477,44.461
302600,Central State University,Wilberforce,OH,Midwest,10.25,16.5,Bachelors,Public,Rural,Yes,58.04,NA,No,4009,11.81,19.769,3.569,6.245,6.625,94.2,88.44,28,40.0359066,22.4755,31.922
1088000,Chatfield College,Saint Martin,OH,Midwest,9.303,10.6,Associates,Private nonprofit,Rural,No,NA,NA,No,74,13.562,21.702,13.168,7.879,3.375,39.55,35.07,21.74,66.3157895,10.116,25.214
747300,Choffin Career  and Technical Center,Youngstown,OH,Midwest,5.5,14.2,Certificate,Public,Small City,No,NA,NA,No,75,16.797,19.936,5.465,5.552,NA,98.61,97.22,82,53.9823009,21.857,36.946
648900,The Christ College of Nursing and Health Sciences,Cincinnati,OH,Midwest,20.834,3.8,Bachelors,Private nonprofit,Large City,No,70.84,1069,No,1013,16.273,24.95,12.648,6.958,6.698,36.99,64.5,36.11,39.5989975,44.819,NA
312500,University of Cincinnati-Main Campus,Cincinnati,OH,Midwest,12,4.7,Graduate,Public,Large City,No,76.4,1245,No,27425,22.415,26.892,12.81,11.284,10.309,20.13,43.78,72.81,30.9751925,57.8215,49.481
1034500,Cincinnati State Technical and Community College,Cincinnati,OH,Midwest,6.795,13.5,Associates,Public,Large City,No,NA,NA,No,5764,5.532,10.461,3.232,5.58,7.556,33.27,30.9,14.97,46.4321357,23.1725,35.579
312501,University of Cincinnati-Clermont College,Batavia,OH,Midwest,12,4.7,Bachelors,Public,Suburb,No,NA,NA,No,2216,10.532,13.99,5.033,5.085,9.561,12.61,15.41,19.53,30.9751925,57.8215,49.481
312502,University of Cincinnati-Blue Ash College,Blue Ash,OH,Midwest,12,4.7,Bachelors,Public,Suburb,No,NA,NA,No,4814,12.853,16.61,5.772,6.945,8.57,31.87,38.47,14.61,30.9751925,57.8215,49.481
303000,Ohio Christian University,Circleville,OH,Midwest,18.75,12.5,Graduate,Private nonprofit,Town,No,NA,NA,No,1448,22.901,32.568,14.331,6.465,1.453,51.48,58.71,33.81,54.7407407,19.8595,39.083
485200,Clark State College,Springfield,OH,Midwest,7.01,11.6,Associates,Public,Small City,No,NA,NA,No,3428,6.959,11.668,2.764,4.326,5.895,38.65,34.86,20.68,52.7480124,22.13,33.53
398200,Cleveland Institute of Art,Cleveland,OH,Midwest,26,2.9,Bachelors,Private nonprofit,Large City,No,67.18,1168,No,592,35.626,59.708,22.512,12.763,5.966,42.64,82.79,64.03,26.7123288,53.314,42.779
303100,Cleveland Institute of Music,Cleveland,OH,Midwest,16.951,3.7,Graduate,Private nonprofit,Large City,No,34.16,NA,No,234,35.6,60.68,26.322,29.283,6.616,13.91,41.74,71.43,NA,93.006,38.737
303200,Cleveland State University,Cleveland,OH,Midwest,15.75,5.7,Graduate,Public,Large City,No,93.6,1088,No,10917,16.943,24.01,10.417,9.969,9.57,40.48,53.68,48.27,38.3755459,33.556,46.422
2272700,Columbiana County Career and Technical Center,Lisbon,OH,Midwest,7.734,20,Certificate,Public,Town,No,NA,NA,No,149,9.866,13.183,4.781,7.878,NA,74.87,85.03,74.1,51.2605042,16.344,27.148
303900,Columbus College of Art and Design,Columbus,OH,Midwest,20.7,5.9,Graduate,Private nonprofit,Large City,No,91.69,NA,No,981,26.493,49.217,20.503,11.814,5.505,39.22,70.09,61.22,24.5614035,58.108,38.557
686700,Columbus State Community College,Columbus,OH,Midwest,6.173,10.6,Associates,Public,Large City,No,NA,NA,No,18495,6.868,11.096,3.238,5.165,6.841,26.82,19.12,31.03,43.7931735,25.752,36.558
304000,Cuyahoga Community College District,Cleveland,OH,Midwest,4.691,11.2,Associates,Public,Large City,No,NA,NA,No,12635,4.909,9.431,2.901,10.088,9.092,27.28,17.44,23.83,48.8283942,18.7475,31.995
485500,Davis College,Toledo,OH,Midwest,14.458,22.8,Associates,Prviate for-profit,Large City,No,NA,NA,No,108,29.172,31.362,19.593,4.638,2.373,83.93,82.14,26.32,53.9215686,13.223,27.389
312700,University of Dayton,Dayton,OH,Midwest,20.5,1.4,Graduate,Private nonprofit,Small City,No,81.11,1233,No,8589,29.928,60.9,18.748,13.642,9.005,13.27,47.24,80.88,10.2412188,114.495,66.384
304100,Defiance College,Defiance,OH,Midwest,14,8.4,Graduate,Private nonprofit,Town,No,54.92,1005,No,541,25.158,46.42,13.667,8.734,5.922,47.54,77.84,45.49,35.5371901,58.5,42.915
304200,Denison University,Granville,OH,Midwest,20.5,0.8,Bachelors,Private nonprofit,Suburb,No,28.17,1350,No,2253,29.597,69.128,22.03,20.958,9.402,17.14,36.11,80.46,17.1232877,77.8005,57.435
1275000,Edison State Community College,Piqua,OH,Midwest,8.789,8.7,Associates,Public,Rural,No,NA,NA,No,1641,10.702,15.1,2.737,4.357,5.572,19.3,10.55,34.64,51.8756699,26.937,35.092
3015300,EHOVE Career Center,Milan,OH,Midwest,6.333,11.9,Certificate,Public,Rural,No,NA,NA,No,276,22.773,25.853,9.081,12.047,NA,35.66,42.66,75.91,57.4380165,23.525,36.767
304500,The University of Findlay,Findlay,OH,Midwest,19.5,2.5,Graduate,Private nonprofit,Town,No,79.59,1144,No,2222,25.849,47.032,15.331,10.282,7.434,16.69,43.98,62.68,29.3117409,67.984,51.703
304600,Franklin University,Columbus,OH,Midwest,13.784,5,Graduate,Private nonprofit,Large City,No,NA,NA,No,3738,7.201,23.956,11.174,4.588,9.494,30.81,47.59,41.8,50.3413746,29.655,51.859
2220500,Gods Bible School and College,Cincinnati,OH,Midwest,5.978,5.2,Graduate,Private nonprofit,Large City,No,81.4,NA,No,225,9.534,15.632,5.844,8.28,1.085,37.85,11.08,43.24,35,36.501,27.145
2117300,Great Oaks Career Campuses,Cincinnati,OH,Midwest,5.5,6.2,Certificate,Public,Suburb,No,NA,NA,No,189,17.444,22.71,15.21,31.137,NA,36.25,43.81,86.99,50,24.366,49.36
1032300,Hannah E Mullins School of Practical Nursing,Salem,OH,Midwest,9.5,5.2,Certificate,Public,Town,No,57.14,NA,No,77,21.198,25.588,3.919,4.864,NA,69.7,56.06,41.67,NA,21.3,36.065
812900,Adult and Community Education-Hudson,Columbus,OH,Midwest,14.75,9.2,Certificate,Public,Large City,No,88.89,NA,No,81,15.729,19.67,3.445,12.437,NA,76.7,90.29,91.67,54.8611111,18.8075,47.219
304800,Heidelberg University,Tiffin,OH,Midwest,20.5,6.7,Graduate,Private nonprofit,Town,No,81.06,1098,No,1021,21.579,44.381,12.521,9.11,6.548,34.39,77.32,52.21,32.1839081,67.4185,45.049
304900,Hiram College,Hiram,OH,Midwest,17.616,9.1,Graduate,Private nonprofit,Town,No,92.77,1037,No,891,19.517,50.555,15.065,8.281,6.306,35.75,56.35,49.64,37.5796178,45.871,48.092
1099300,Hobart Institute of Welding Technology,Troy,OH,Midwest,5.5,7.8,Certificate,Private nonprofit,Suburb,No,NA,NA,No,382,18.362,21.459,12.586,11.105,NA,26.29,33.33,92.03,35.2713178,41.123,60.226
759800,Hocking College,Nelsonville,OH,Midwest,6.572,16.1,Associates,Public,Town,No,NA,NA,No,1985,14.372,17.538,5.932,4.831,5.593,32.23,48.65,25.35,45.320197,28.1005,34.687
2246300,Ross Medical Education Center-Cincinnati,Cincinnati,OH,Midwest,8.346,18.6,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,112,19.354,24.294,7.599,2.023,NA,62.5,54,73.42,60.6741573,15.2325,31.67
1313200,International College of Broadcasting,Dayton,OH,Midwest,17.125,13.3,Associates,Prviate for-profit,Small City,No,NA,NA,No,60,17.664,23.093,17.967,5.527,3.496,81.58,93.42,45.45,42.6470588,12.588,30.467
727500,Eastern Gateway Community College,Steubenville,OH,Midwest,3.537,8.7,Associates,Public,Small City,No,NA,NA,No,38613,2.543,8.216,0.464,1.51,5.68,37.53,3.1,20.18,53.433307,26.214,32.569
305000,John Carroll University,University Heights,OH,Midwest,23,2.1,Graduate,Private nonprofit,Suburb,No,87.84,1198,No,2737,25.026,57.651,16.639,10.896,8.402,20.19,60.79,75.16,18.5986159,97.381,60.293
4074300,Hondros College of Nursing,Westerville,OH,Midwest,12.667,8.1,Bachelors,Prviate for-profit,Suburb,No,74.68,NA,No,2159,26.522,31.986,19.999,7.664,5.369,75.31,91.17,22.62,53.3838145,23.351,56.843
2560000,Casal Aveda Institute,Niles,OH,Midwest,7.597,4.2,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,92,11.937,16.685,11.992,11.21,NA,58.71,81.29,71.43,49.7512438,26.014,23.38
305105,Kent State University at Ashtabula,Ashtabula,OH,Midwest,17.5,5.8,Bachelors,Public,Town,No,NA,NA,No,1693,9.072,13.869,6.72,8.846,7.37,43.76,47.95,26.29,35.9402985,50.411,42.837
305106,Kent State University at East Liverpool,East Liverpool,OH,Midwest,17.5,5.8,Bachelors,Public,Town,No,NA,NA,No,914,10.36,14.606,7.249,8.9,7.461,35.47,44.97,18.75,35.9402985,50.411,42.837
305102,Kent State University at Stark,North Canton,OH,Midwest,17.5,5.8,Bachelors,Public,Suburb,No,NA,NA,No,3965,9.717,12.914,6.545,6.799,7.975,32.05,42.26,31.02,35.9402985,50.411,42.837
305104,Kent State University at Trumbull,Warren,OH,Midwest,17.5,5.8,Bachelors,Public,Suburb,No,NA,NA,No,1979,8.843,13.328,6.715,8.825,8.228,42.22,50.85,23.7,35.9402985,50.411,42.837
305103,Kent State University at Tuscarawas,New Philadelphia,OH,Midwest,17.5,5.8,Bachelors,Public,Town,No,NA,NA,No,1776,9.284,13.461,6.502,7.9,7.401,34.25,38.97,31.39,35.9402985,50.411,42.837
305107,Kent State University at Salem,Salem,OH,Midwest,17.5,5.8,Bachelors,Public,Rural,No,NA,NA,No,1316,8.349,12.775,6.314,8.694,7.079,34.25,39.83,22.53,35.9402985,50.411,42.837
305100,Kent State University at Kent,Kent,OH,Midwest,17.5,5.8,Graduate,Public,Suburb,No,84.43,1141,No,20694,19.117,25.836,10.181,9.122,9.45,29.55,57.25,64.97,35.9402985,50.411,42.837
305101,Kent State University at Geauga,Burton,OH,Midwest,17.5,5.8,Bachelors,Public,Rural,No,NA,NA,No,1863,8.517,12.783,6.615,7.294,6.971,29.55,36.56,16.35,35.9402985,50.411,42.837
306500,Kenyon College,Gambier,OH,Midwest,16,0.5,Bachelors,Private nonprofit,Town,No,36.89,1399,No,1610,36.374,74.55,32.965,22.699,9.129,9.37,27.71,89.01,NA,109.6735,61.998
703500,Kettering College,Kettering,OH,Midwest,21.5,1.5,Graduate,Private nonprofit,Small City,No,21.3,1105,No,544,20.467,25.698,14.405,8.503,7.924,27.2,58.14,41.82,40.2684564,46.615,58.526
306600,Lake Erie College,Painesville,OH,Midwest,12.5,10.1,Graduate,Private nonprofit,Suburb,No,63.95,1058,No,687,21,45.74,11.409,6.09,6.444,36.85,62.18,48.39,32.7014218,54.421,44.237
680400,Lakeland Community College,Kirtland,OH,Midwest,7.477,10.6,Associates,Public,Suburb,No,NA,NA,No,3908,6.558,10.588,2.613,8.079,10.199,26.87,18.66,15,49.005848,21.022,36.135
2196300,O C Collins Career Center,Chesapeake,OH,Midwest,10.667,13.1,Certificate,Public,Rural,No,NA,NA,No,293,5.385,11.401,5.601,5.443,NA,60.38,64.99,71.71,56.0509554,21.878,39.106
1002700,James A. Rhodes State College,Lima,OH,Midwest,8,9.5,Associates,Public,Suburb,No,NA,NA,No,1567,10.871,14.964,3.497,4.12,5.435,22.57,16.54,32.91,47.2480948,31.967,34.915
2158500,Ohio Business College-Sheffield,Sheffield Village,OH,Midwest,10,17.8,Associates,Prviate for-profit,Suburb,No,NA,NA,No,184,24.069,28.813,9.969,3.223,4.167,92.99,93.46,55.56,60.3975535,14.591,25.832
2158501,Ohio Business College-Sandusky,Sandusky,OH,Midwest,10,17.8,Associates,Prviate for-profit,Town,No,NA,NA,No,107,23.174,28.027,7.551,2.489,2.959,85.82,85.82,80,60.3975535,14.591,25.832
306800,Lorain County Community College,Elyria,OH,Midwest,8.513,11.7,Associates,Public,Small City,No,NA,NA,No,6618,2.884,7.59,2.208,7.364,8.254,32.58,12.47,22.59,51.2623153,21.057,34.81
306900,Lourdes University,Sylvania,OH,Midwest,20,8,Graduate,Private nonprofit,Suburb,No,77.82,1019,No,943,20.326,37.498,14.902,7.539,5.004,38.64,64.31,43.42,33.604888,45.2415,40.854
307200,Malone University,Canton,OH,Midwest,17.75,5.5,Graduate,Private nonprofit,Small City,No,74.27,1113,No,952,18.965,44.743,12.443,8.435,6.412,35.83,68.27,54.34,32.7089337,58.891,45.525
307300,Marietta College,Marietta,OH,Midwest,13,5.4,Graduate,Private nonprofit,Town,No,73.91,1120,No,1121,19.826,49.601,11.71,15.569,7.517,25.85,41.18,52.66,25.9615385,69.66,48.155
1073600,Marion Technical College,Marion,OH,Midwest,5.5,10.5,Associates,Public,Town,No,NA,NA,No,1255,7.079,10.987,3.418,5.824,6.108,24.45,13.43,29.13,50.4021448,27,37.638
3097000,Mercy College of Ohio,Toledo,OH,Midwest,15.75,2.5,Graduate,Private nonprofit,Large City,No,39.51,1030,No,1493,20.409,22.784,16.55,8.661,6.993,35.33,68.47,48.57,49.3268054,37.468,55.362
307702,Miami University-Hamilton,Hamilton,OH,Midwest,16,4,Graduate,Public,Suburb,No,NA,NA,No,2275,13.163,16.237,8.161,7.127,8.024,34.42,43.99,16.18,22.8633642,79.777,54.65
307701,Miami University-Middletown,Middletown,OH,Midwest,16,4,Graduate,Public,Suburb,No,NA,NA,No,1308,11.97,15.072,9.656,5.261,7.9,25.41,32.3,15.06,22.8633642,79.777,54.65
307700,Miami University-Oxford,Oxford,OH,Midwest,16,4,Graduate,Public,Town,No,91.95,1280,No,16418,24.756,33.805,17.529,11.18,10.541,11.23,33.92,81.59,22.8633642,79.777,54.65
1284800,Moler Hollywood Beauty Academy,Cincinnati,OH,Midwest,6.333,11.8,Certificate,Prviate for-profit,Large City,No,NA,NA,No,67,7.145,13.378,11.571,7.543,NA,81.08,90.54,29.63,46.8085106,10.126,17.124
2263700,Miami Valley Career Technology Center,Englewood,OH,Midwest,9.008,3.8,Certificate,Public,Suburb,No,NA,NA,No,167,8.267,15.815,3.708,5.285,NA,69.57,68.01,86.09,55.1155116,22.368,40.813
3071900,Mount Carmel College of Nursing,Columbus,OH,Midwest,20.045,2,Graduate,Private nonprofit,Large City,No,80.82,1050,No,705,16.406,21.615,17.976,10.946,7.542,28.92,60.16,79.75,39.408867,57.843,61.074
308300,University of Mount Union,Alliance,OH,Midwest,20,3.1,Graduate,Private nonprofit,Town,No,77.41,1107,No,1934,23.826,44.497,14.018,9.273,7.168,31.3,84.52,65.88,22.4924012,74.635,50.233
708500,Mount Vernon Nazarene University,Mount Vernon,OH,Midwest,19.5,3.9,Graduate,Private nonprofit,Town,No,72.48,1131,No,1614,21.089,43.341,11.617,6.494,6.217,34.69,62.94,62.38,37.593985,55.97,47.631
